yearterm,subject,crse,sec,onlineFCQ,bd_continuing_education,instructor_last,instructor_first,forms_requested,forms_returned,percentage_passed,course_overall,course_overall_SD,instructor_overall,instructor_overall_SD,total_hours,prior_interest,effectiveness,availability,challenge,amount_learned,respect,course_title,courseOverall_old,courseOverall_SD_old,instrOverall_old,instrOverall_SD_old,r_Fair,r_Access,workload,r_Divstu,r_Diviss,r_Presnt,r_Explan,r_Assign,r_Motiv,r_Learn,r_Complx,campus,college,aSdiv,level,fcqdept,instructor_group,i_Num
20081,PHIL,4200,001,,,MILLS, CLAUDIA,29,19,0.947265625,5.77734375,0.427734375,5.89453125,0.31524658203125,7-9,5.3154296875,5.68359375,5.841796875,5.2626953125,5.3154296875,6,CONTEMP POLITCL PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20081,PHIL,4300,001,,,HANNA, ROBERT,35,28,1,5.3212890625,0.8629150390625,5.8212890625,0.4755859375,7-9,4.5712890625,5.392578125,5.642578125,5.5,5.3212890625,5.9638671875,PHILOSOPHY OF MIND,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20081,PHIL,4360,001,,,CLELAND, CAROL,7,6,1,5.3330078125,0.516357421875,5.666015625,0.516357421875,7-9,4.5,5.3330078125,5.8330078125,6,5.666015625,6,METAPHYSICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20081,PHIL,4600,001,OL,,MONTON, BRADLEY,8,4,1,5.75,0.5,6,0,0-3,5,6,5.75,5,5,6,THEOLOGY FORUM SEMINAR,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20081,PHIL,4830,001,OL,,TOOLEY, MICHAEL,11,4,1,5,0.81640625,5.75,0.5,4-6,4.25,4.75,5.5,5.25,5.25,5.75,SEM-THEORY OF PERCEPTION,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20081,PHIL,5100,001,OL,,NORCROSS, ALASTAIR,7,3,1,5.666015625,0.5772705078125,5.3330078125,0.5772705078125,10-12,6,5.666015625,5.3330078125,5.3330078125,5.666015625,5.3330078125,ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20081,PHIL,5290,002,OL,,VAN DYKE, CHRISTINA,3,3,1,6,0,5.666015625,0.5772705078125,7-9,6,6,5.3330078125,5.3330078125,6,6,TPC-BODIES THEORY/PRACTC,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,OTH,1
20081,PHIL,5800,002,OL,,PASNAU, ROBERT,5,2,1,5.5,0.70703125,5.5,0.70703125,7-9,4.5,5,5.5,5.5,5,5.5,TPC-SECONDARY QUALITIES,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20081,PHIL,5810,807,OL,,HANNA, ROBERT,2,0,,,,,,,,,,,,,SPECIAL TOPIC-PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20081,PHIL,6000,001,OL,,LEE, MI-KYOUNG,15,11,1,5.0908203125,1.04443359375,5.4541015625,0.93408203125,7-9,4.4541015625,5.0908203125,5.7265625,4.7265625,5.181640625,6,SEM-STOICS,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20081,PHIL,6300,001,OL,,RUPERT, ROBERT,6,4,1,5,1.154541015625,5.5,0.5772705078125,10-12,3.75,4.75,5.25,5.75,5.5,6,SEM-PHILOSOPHY OF MIND,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20077,PHIL,1000,010,,,MAHLBERG, BENJAMIN,32,22,1,3.5908203125,1.6806640625,4.0908203125,1.715576171875,4-6,3.22705078125,3.5908203125,4.2373046875,4.86328125,4.142578125,5.5,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,020,,,HUEMER, MICHAEL,39,24,0.958251953125,3.21728515625,1.277587890625,3.521484375,1.377197265625,4-6,3.7822265625,3.04345703125,4.04296875,4.34765625,3.73876953125,5.0869140625,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1000,030,,,HSIEH, DIANA,32,26,1,3.57666015625,1.331787109375,3.9228515625,1.43994140625,4-6,3.4228515625,3.615234375,4.5380859375,4.345703125,3.69189453125,5.759765625,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,070,,,METCALF, TOM,32,17,1,5.17578125,0.7275390625,5.705078125,0.5877685546875,4-6,3.7646484375,5.17578125,5.4111328125,4.529296875,5.1875,5.9404296875,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,080,,,WYCKOFF, JASON,31,21,1,3.47607421875,1.077880859375,4,1.264892578125,0-3,3.3330078125,3.380859375,4.76171875,4.0947265625,3.23779296875,6,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,090,,,METCALF, TOM,32,11,1,5,0.8944091796875,5.4541015625,0.6875,4-6,3.181640625,4.8173828125,5.7265625,4.4541015625,5,6,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,100,,,BELCHER, DEVON,39,24,1,4.5,1.179443359375,5.166015625,0.9630126953125,4-6,3.54150390625,4.4580078125,4.5830078125,4.4580078125,4.4580078125,5.2265625,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,110,,,MAHLBERG, BENJAMIN,33,25,1,3.919921875,1.65625,4.599609375,1.5810546875,4-6,3.35986328125,4,4.9599609375,5,4.599609375,5.6796875,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,120,,,MAHLBERG, BENJAMIN,38,27,1,5.0732421875,0.9970703125,5.4443359375,0.8914794921875,4-6,3.70361328125,4.814453125,5.2216796875,4.888671875,5.0732421875,5.888671875,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,130,,,WYCKOFF, JASON,34,26,1,3.65380859375,1.262939453125,3.9228515625,1.467529296875,4-6,3.615234375,3.38427734375,5.19140625,4.23046875,3.9228515625,5.8076171875,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,140,,,BARNETT, DAVID,37,33,1,5.0302734375,0.951416015625,5.6962890625,0.6839599609375,4-6,3.78759765625,5.3935546875,5,4.8173828125,4.96875,5.6962890625,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1000,150,,,KATZ, EMILY,29,27,1,3.4072265625,1.474365234375,3.77734375,1.395751953125,4-6,3.03662109375,3.66650390625,5.1103515625,4.3701171875,3.77734375,5.7685546875,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1000,300,,,HEATHWOOD, C,233,66,0.9847412109375,4.23046875,1.19580078125,4.322265625,1.21142578125,4-6,4.044921875,4.126953125,4.1611328125,4.60546875,4.3330078125,5.3994140625,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1000,302,,,EASON, MACKENZIE,24,18,1,4.888671875,1.1826171875,5.27734375,0.826416015625,4-6,3.7646484375,4.666015625,5.3330078125,4.3330078125,4.6103515625,5.7216796875,REC GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,303,,,EASON, MACKENZIE,23,17,1,4.646484375,1.366455078125,5.705078125,0.5877685546875,4-6,4.1171875,5.234375,5.646484375,4.234375,4.705078125,5.9404296875,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,304,,,COUSINEAU, MICHAEL,24,19,1,3.947265625,1.26806640625,5.2216796875,0.878173828125,4-6,3.68408203125,4.4208984375,5.0517578125,4.0517578125,3.841796875,5.68359375,REC GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,305,,,KING, AUDRA,24,17,1,4.4697265625,0.8743896484375,5.17578125,0.950927734375,4-6,3.88232421875,4.7646484375,5.529296875,4.529296875,4.2939453125,5.8818359375,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,306,,,WARREN, KACEY,22,16,1,3.625,1.668212890625,4.5,1.03271484375,4-6,3.6875,3.625,5.3125,3.9375,3.625,5.8125,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,308,,,PURVES, DUNCAN,23,20,1,4.849609375,1.386962890625,5.69921875,0.732666015625,4-6,3.599609375,5.19921875,5.349609375,4.3994140625,4.5498046875,5.8994140625,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,310,,,COUSINEAU, MICHAEL,24,15,1,4.732421875,1.33447265625,5.3330078125,0.899658203125,4-6,3.8662109375,4.9326171875,5.666015625,4.533203125,4.7998046875,5.7998046875,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,311,,,WARREN, KACEY,22,19,1,4.4736328125,0.9642333984375,5.1572265625,0.8983154296875,4-6,3.73681640625,4.578125,5.4736328125,5.0517578125,4.578125,5.841796875,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,312,,,PURVES, DUNCAN,23,14,1,4.2138671875,1.12158203125,5.2138671875,0.69921875,4-6,3.28564453125,4.642578125,5.2138671875,4.7138671875,4.642578125,6,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1000,313,,,KING, AUDRA,24,20,1,4.0498046875,0.886962890625,5.099609375,0.911865234375,4-6,3.5498046875,4.5,5.69921875,4.5,4.19921875,5.8994140625,REC GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1010,030,,,BAILEY, DOMINIC,37,26,1,4.5,1.067626953125,5.115234375,0.86376953125,4-6,3.3076171875,4.6533203125,5.5380859375,4.4609375,4.19140625,5.9609375,INTRO/WEST PHIL:ANCIENT,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1020,010,,,PEETERS, JONATHAN,33,21,1,4.2373046875,1.091064453125,4.8994140625,0.9678955078125,4-6,3.42822265625,4.0947265625,5,4.28515625,4.142578125,5.75,INTRO/WEST PHIL:MODERN G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1020,020,,,PEETERS, JONATHAN,33,26,1,4.615234375,1.3876953125,5.0380859375,1.310791015625,4-6,3.23046875,4.576171875,5.119140625,4.69140625,4.6796875,5.8330078125,INTRO/WEST PHIL:MODERN G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1020,030,,,PASNAU, ROBERT,39,25,1,4.3994140625,1.080078125,4.7197265625,1.099853515625,4-6,3.759765625,4.439453125,5.359375,4.4794921875,4.6396484375,5.7197265625,INTRO/WEST PHIL:MODERN G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1100,020,,,ARAGON, CORWIN,32,23,1,4.869140625,1.013671875,5.34765625,0.7750244140625,4-6,3.521484375,4.73828125,5.4775390625,4.912109375,4.8251953125,5.912109375,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,030,,,ARAGON, CORWIN,36,28,1,4.8564453125,1.238525390625,5.392578125,1.030517578125,4-6,4,4.892578125,5.642578125,4.6064453125,4.75,5.927734375,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,040,,,EMERICK, BARRETT,34,26,1,5.5,0.5830078125,5.69140625,0.47064208984375,4-6,3.76904296875,5.4228515625,5.73046875,4.7685546875,5.115234375,5.9228515625,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,050,,,HYDE, JASON,32,25,0.9599609375,5,1.2158203125,5.375,1.244384765625,4-6,3.29150390625,5,4.75,5,5,5.5,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,060,,,HANNA, JASON,32,29,1,4.7236328125,0.8406982421875,5.2060546875,0.8609619140625,4-6,3.3447265625,4.7236328125,5.4130859375,4.55078125,4.7578125,5.79296875,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,070,,,HANNA, ROBERT,40,24,1,4.875,1.115478515625,5.5,0.7801513671875,4-6,3.91650390625,5.125,5.541015625,4.875,4.791015625,5.9580078125,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1100,080,,,HANNA, JASON,29,25,1,4.279296875,1.3076171875,4.8798828125,1.201171875,4-6,3.47998046875,4.51953125,5.1591796875,4.5595703125,4.279296875,5.8798828125,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,110,,,HYDE, JASON,33,28,1,4.5,1.5029296875,4.92578125,1.465576171875,4-6,3.53564453125,4.642578125,4.4814453125,5.1103515625,4.75,5.28515625,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,120,,,LOMELINO, PAMELA,36,26,1,4.576171875,1.171875,5.2685546875,0.8743896484375,4-6,3.3076171875,4.7685546875,5.5,4.115234375,4.3837890625,5.845703125,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1100,200,OL,,TOOLEY, MICHAEL,148,82,1,4.1337890625,1.312255859375,4.46875,1.304443359375,4-6,3.98779296875,3.9755859375,4.4873046875,4.4384765625,4.0234375,5.6455078125,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1100,201,,,ANDREWS, GARY,26,21,1,4.5234375,0.980712890625,5.0947265625,1.044189453125,4-6,3.9521484375,4.6181640625,5.380859375,4.5234375,4.5712890625,5.8564453125,REC GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1100,202,,,MICKELSON, KRISTIN,25,19,1,3.73681640625,1.367919921875,4.736328125,1.32666015625,4-6,3.4736328125,4.2099609375,4.736328125,4.4736328125,3.841796875,5.1044921875,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1100,203,,,WEST-MILES, NICHOLAS,22,11,1,3.4541015625,1.439453125,4,1.73193359375,4-6,3.63623046875,3.72705078125,4.544921875,4.2724609375,3.54541015625,5.36328125,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1100,204,,,WEST-MILES, NICHOLAS,26,15,1,4.3994140625,1.055419921875,5.3330078125,0.7236328125,4-6,4,4.533203125,5,4.599609375,4.3994140625,5.7998046875,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1100,205,,,MICKELSON, KRISTIN,24,22,0.863525390625,3.841796875,1.500244140625,4.3681640625,1.2998046875,4-6,4.408203125,4,5.0517578125,4.5498046875,4.19921875,5.6181640625,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1100,206,,,ANDREWS, GARY,25,15,1,4.599609375,1.055419921875,5.427734375,0.755859375,4-6,3.2666015625,5.2666015625,5.3330078125,4.7998046875,4.8662109375,5.7998046875,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1100,880,,,CHWANG, ERIC,17,11,1,4.181640625,1.327880859375,4.8173828125,1.07861328125,4-6,4.181640625,4.36328125,5.6357421875,5.4541015625,4.7265625,5.6357421875,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1200,010,,,SHAW, APRIL,33,25,0.9599609375,4.041015625,1.1220703125,4.51953125,1.326416015625,4-6,3.6396484375,4.19921875,4.5595703125,3.83984375,4.119140625,5.7822265625,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,020,,,WOODWARD, JENNIFER,33,13,1,4.3837890625,1.38671875,4.23046875,1.48046875,4-6,3.615234375,4.3076171875,4,4.076171875,4.5380859375,5.3837890625,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,030,,,WOODWARD, JENNIFER,34,20,1,4.6494140625,1.308837890625,4.75,1.251220703125,4-6,4.349609375,4.3994140625,4.578125,4,4.2998046875,6,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,050,,,BOONIN, DAVID,33,18,1,4.2216796875,1.352783203125,4.6103515625,1.419921875,4-6,3.11083984375,3.9443359375,4.9443359375,4.2216796875,4.388671875,5.9443359375,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1200,060,,,MOTT, RYAN,31,9,1,4.77734375,0.833251953125,5,0.70703125,4-6,3.55517578125,4.888671875,4.5546875,4,4.77734375,5.77734375,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,070,,,MOTT, RYAN,34,17,0.941162109375,4.75,1,5.1875,0.655029296875,4-6,4.234375,4.8818359375,4.9375,4.529296875,4.625,6,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,080,,,HESS, KENDY,32,24,1,5.4580078125,0.7789306640625,5.791015625,0.5089111328125,4-6,3.625,5.5830078125,5.625,4.875,5.4345703125,5.875,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,090,,,HESS, KENDY,34,22,1,5.408203125,0.666015625,5.908203125,0.294189453125,4-6,4.044921875,5.5,5.3173828125,4.80859375,5.0908203125,5.9541015625,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,110,,,LYNCH, JAY,31,24,1,5.125,0.85009765625,5.541015625,0.720947265625,4-6,3.4580078125,5.25,5.390625,4.75,5,5.916015625,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,120,,,LYNCH, JAY,34,25,1,5.19921875,0.763671875,5.6396484375,0.568603515625,4-6,3.83984375,5.2392578125,5.119140625,5,5.19921875,6,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1200,200,,,BOONIN, DAVID,147,97,0.9793701171875,4.71484375,1.181884765625,4.98828125,1.13720703125,4-6,4.0625,4.462890625,4.6484375,4.3955078125,4.525390625,5.736328125,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1200,201,,,KOPPERUD, AMANDINE,25,19,1,4.68359375,1.056640625,5.2099609375,1.18212890625,4-6,3.947265625,4.7890625,5.630859375,4.0517578125,4.841796875,5.8818359375,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1200,203,,,GRONHOLZ, SHANE,25,24,1,4.541015625,1.062255859375,5.173828125,0.8868408203125,4-6,3.79150390625,4.4775390625,5.0908203125,4.2080078125,4.4345703125,5.541015625,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1200,204,,,EYESTONE, MARTIN,25,18,1,4.4443359375,1.503662109375,5.166015625,1.04296875,4-6,4.2216796875,4.666015625,5.3330078125,4.1103515625,4.6103515625,5.7216796875,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1200,205,,,KOPPERUD, AMANDINE,22,14,1,4.7138671875,0.913818359375,5.427734375,1.15771484375,4-6,3.78564453125,4.927734375,5.642578125,4.28515625,4.2138671875,5.927734375,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1200,207,,,GRONHOLZ, SHANE,26,20,1,4.5498046875,0.9444580078125,5.25,0.71630859375,4-6,3.69970703125,4.8994140625,5.0498046875,4.44921875,4.7998046875,5.8994140625,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1200,208,,,EYESTONE, MARTIN,24,19,1,4.4736328125,1.428466796875,5.2099609375,1.134033203125,4-6,4.1572265625,4.630859375,5.68359375,4.2626953125,4.2099609375,5.89453125,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1400,010,,,CLELAND, CAROL,88,47,1,4.2333984375,1.3056640625,4.4033203125,1.439453125,4-6,4.0205078125,4.6513671875,4.3994140625,4.53125,4.318359375,5.716796875,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1400,011,,,BRYSON, ANNETTE,22,16,1,4.375,1.087646484375,5.3125,0.7041015625,4-6,4,5.1875,5.125,4.5,4.6875,5.8125,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1400,012,,,HILDEBRAND, TYLER,24,18,1,4.8330078125,1.150390625,5.4111328125,1.06396484375,4-6,3.587890625,5,5.7216796875,4.8330078125,4.8818359375,5.9443359375,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1400,013,,,HILDEBRAND, TYLER,21,16,1,4.625,0.885009765625,4.875,0.9573974609375,4-6,3.625,4.5,5.25,4.9375,4.875,5.75,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1400,014,,,BRYSON, ANNETTE,21,16,0.9375,4.8662109375,0.9154052734375,5.666015625,0.6171875,4-6,4.1328125,5.06640625,5.666015625,4.666015625,4.9326171875,5.8662109375,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1400,020,,,ZERELLA, MICHAEL,33,17,1,4.705078125,0.985107421875,5.17578125,0.7275390625,4-6,3.47021484375,4.8232421875,5.0625,4.4111328125,4.7646484375,5.8125,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1440,010,,,KRIZAN, MARY,33,21,0.9522705078125,3.69970703125,1.031005859375,4.1904296875,1.364501953125,4-6,3.66650390625,3.5234375,4.2373046875,3.3330078125,3.9521484375,5.8564453125,INTRODUCTORY LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1440,020,,,KRIZAN, MARY,33,18,1,4.666015625,0.9700927734375,4.77734375,1.21533203125,4-6,3.888671875,4.4443359375,5,3.61083984375,4.4443359375,5.77734375,INTRODUCTORY LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1600,010,,,MORRISTON, WESLEY,144,86,0.98828125,5.1640625,0.9739990234375,5.55859375,0.7001953125,4-6,4.634765625,5.3056640625,5.5712890625,5.2138671875,4.9873046875,5.8232421875,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,1600,011,,,SAHS, JOHN,24,17,1,4.4111328125,1.416748046875,5.2939453125,0.8487548828125,4-6,4.05859375,4.646484375,5.4111328125,4.7646484375,4.587890625,5.587890625,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1600,012,,,EMEDI, STEPHEN,23,19,1,4.89453125,0.875244140625,5.5,0.6182861328125,4-6,4.666015625,5.0517578125,5.4443359375,4.68359375,4.578125,5.841796875,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1600,013,,,CHAMORRO, MARTIN,23,15,1,4.06640625,1.33447265625,5.1328125,0.639892578125,4-6,4,4.3994140625,4.9326171875,4.8662109375,4.2666015625,5.666015625,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1600,014,,,CHAMORRO, MARTIN,25,17,1,5.1171875,0.927490234375,5.646484375,0.6063232421875,4-6,4.705078125,5.05859375,5.529296875,5.05859375,5.1171875,6,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1600,015,,,SAHS, JOHN,24,22,0.9544677734375,5.2373046875,0.768310546875,5.2998046875,0.864501953125,4-6,4.80859375,5.1904296875,4.8564453125,5.0498046875,5.1494140625,5.142578125,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1600,016,,,EMEDI, STEPHEN,25,16,1,4.8125,0.75,5,1,4-6,3.875,4.5625,5.25,4.3125,4.4375,5.7998046875,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20077,PHIL,1600,040,,,LEE, CHRISTIAN,33,24,1,4.5,1.179443359375,5.041015625,1.232666015625,4-6,4.4580078125,4.5830078125,5.0830078125,4.8330078125,4.541015625,5.5,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,1700,010,,,FISHER, JOHN,35,25,1,4.2392578125,1.234130859375,4.7998046875,1.32275390625,4-6,3.6796875,4,4.359375,4.119140625,4.119140625,5.759765625,PHIL AND THE ARTS,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20077,PHIL,2140,010,,,SZABO, TAIT,34,26,1,4.19140625,1.2333984375,4.845703125,1.255126953125,4-6,4.3837890625,4.576171875,4.8798828125,4.73046875,4.5380859375,5.7197265625,ENVIRONMENTAL JUSTICE,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,2140,880,,,SZABO, TAIT,15,12,0.9166259765625,4.544921875,1.293212890625,5.6357421875,0.5045166015625,4-6,3.54541015625,5.0908203125,5.544921875,5.2724609375,5.0908203125,5.908203125,ENVIRONMENTAL JUSTICE,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20077,PHIL,2200,010,,,NORCROSS, ALASTAIR,39,29,0.9654541015625,4.177734375,1.18798828125,5.068359375,1.03271484375,4-6,3.896484375,4.4130859375,4.689453125,4.37890625,4.1376953125,5.6064453125,MAJOR SOCIAL THEORIES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
