yearterm,subject,crse,sec,onlineFCQ,bd_continuing_education,instructor_last,instructor_first,forms_requested,forms_returned,percentage_passed,course_overall,course_overall_SD,instructoroverall,instructoroverall_SD,total_hours,prior_interest,effectiveness,availability,challenge,amount_learned,respect,course_title,courseOverall_old,courseOverall_SD_old,instrOverall_old,instrOverall_SD_old,r_Fair,r_Access,workload,r_Divstu,r_Diviss,r_Presnt,r_Explan,r_Assign,r_Motiv,r_Learn,r_Complx,campus,college,aSdiv,level,fcqdept,instructor_group,i_Num
20127,MATH,1300,005,OL,,LY,MEGAN,31,12,1,3.8330078125,1.466796875,3.5,1.62353515625,7-9,3.3330078125,3.41650390625,3.5,4.3330078125,3.66650390625,5.3330078125,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,006,,,SPINA,ALEJANDRO,29,13,1,3.46142578125,0.7762451171875,3.9228515625,1.1875,10-12,3.5380859375,3.46142578125,4.23046875,5,4.23046875,5.076171875,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20127,MATH,1300,006,,,SANDERSON,NICOLE,29,12,1,3.5830078125,1.239990234375,4.666015625,0.7784423828125,10-12,3,4.0830078125,4.5830078125,4.916015625,4.5,5.8330078125,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,007,,,PELFREY,MASON,32,11,1,4.2724609375,0.6466064453125,4.6357421875,1.02685546875,10-12,2.54541015625,4,4.908203125,4.8173828125,4.7265625,5.544921875,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,007,,,PARKER,KELI,32,20,1,4.1494140625,0.988037109375,5.5,0.688232421875,7-9,3.25,4.849609375,5.1494140625,5,4.75,5.8994140625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,008,OL,,HOWER,JOHN,32,18,1,3.9443359375,1.10986328125,4.705078125,1.403564453125,10-12,3.888671875,4.27734375,4.388671875,5.5546875,5,5.8330078125,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,008,OL,,HILL,JASON,32,17,1,4.1171875,1.408935546875,4.529296875,1.12451171875,10-12,3.94091796875,4.125,3.70556640625,5.529296875,5.17578125,5.8818359375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,009,,,KELLER,JUSTIN,34,22,1,3.54541015625,1.71044921875,4.7724609375,1.411865234375,10-12,3.54541015625,4.36328125,4.8173828125,5.2265625,4.4541015625,5.681640625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,009,,,SANDERSON,NICOLE,34,23,1,3.65185546875,1.55517578125,5.0869140625,0.900146484375,10-12,4.04296875,4.6953125,4.4775390625,5.2607421875,4.390625,5.7822265625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,010,OL,,HARTMAN,MATTHEW,31,18,1,3.9443359375,1.47412109375,5.3525390625,0.7017822265625,10-12,3.4443359375,4.666015625,5.3330078125,5.2216796875,5,5.9404296875,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,010,OL,,HILL,JASON,31,18,1,4,1.236572265625,5.1103515625,0.96337890625,7-9,3.388671875,4.388671875,4.3330078125,5.1103515625,4.6103515625,5.8330078125,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,011,,,ROONEY,MARTHA,30,26,1,4.19140625,1.296630859375,5.345703125,0.7969970703125,10-12,3.5,4.345703125,5.3076171875,5.1533203125,4.576171875,5.8837890625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20127,MATH,1300,011,,,ZHANG,LIANG,30,28,1,3.60693359375,1.314697265625,4.6064453125,1.2861328125,7-9,3.3212890625,3.75,3.96142578125,4.75,4,5.75,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,012,,,BLAKESTAD,CLIFFORD,32,24,0.958251953125,3.6953125,1.5205078125,4.3037109375,1.550048828125,10-12,3.4345703125,3.7822265625,4.2607421875,4.4775390625,4.216796875,5.6083984375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,012,,,KRUSKAL,ELLIOT,32,21,1,3.61865234375,1.3955078125,4.427734375,1.468505859375,10-12,3.142578125,3.904296875,4.1494140625,4.80859375,3.76171875,5.80859375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,013,,,GERN,TYSON,32,28,1,4.5712890625,1.135986328125,5.5712890625,0.997314453125,10-12,3.92822265625,4.892578125,5.392578125,4.7138671875,4.892578125,6,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,013,,,HEALY,ANDREW,32,29,1,3.79296875,1.423583984375,3.79296875,1.4970703125,7-9,3.5859375,2.9306640625,3.8271484375,4.896484375,4.1376953125,5.5859375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,014,,,PRESTON,STEPHEN,38,24,1,3.9580078125,1.573486328125,4.25,1.621826171875,10-12,4.25,4.125,4.7822265625,5.2080078125,4.5830078125,5.5,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,1300,014,,,SANDERSON,NICOLE,38,25,1,4.51953125,1.1943359375,5.3193359375,0.89990234375,7-9,3.599609375,4.919921875,5,4.8798828125,4.3994140625,5.83984375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,015,OL,,BECKER,IRA,32,20,1,4.849609375,1.181884765625,5.849609375,0.3663330078125,10-12,3.69970703125,5.599609375,5.6494140625,5.1494140625,5.0498046875,6,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20127,MATH,1300,015,OL,,KRUSKAL,ELLIOT,32,18,1,4.666015625,1.4140625,4.1103515625,1.490478515625,7-9,3.9443359375,3.72216796875,3.66650390625,4.77734375,4.5546875,5.587890625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,016,OL,,WASHABAUGH,PEARCE,32,21,1,4,1,3.85693359375,1.276123046875,10-12,3.904296875,3.42822265625,4.1904296875,5.0947265625,4.6181640625,5.380859375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,016,OL,,PARKER,KELI,32,19,1,4.1572265625,1.014404296875,5.1572265625,0.8341064453125,10-12,3.841796875,4.68359375,4.630859375,5.1044921875,4.525390625,5.68359375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,017,OL,,KRUPA,MATTHEW,32,21,1,4.1904296875,0.8134765625,4.76171875,0.9951171875,7-9,3.5712890625,3.7138671875,4.666015625,4.5234375,4.3330078125,5.4755859375,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,017,OL,,KRUSKAL,ELLIOT,32,20,1,4.5,0.888427734375,4.7998046875,0.8944091796875,4-6,3.599609375,4.5,4.4736328125,4.5498046875,4.25,5.44921875,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,018,,,CHHAY,BORAMEY,27,15,1,4.533203125,1.18701171875,4.7998046875,1.521240234375,10-12,4.4658203125,4.599609375,5.3330078125,5.06640625,4.533203125,5.1328125,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,018,,,HEALY,ANDREW,27,16,1,4.3125,1.302001953125,4.19921875,0.9410400390625,10-12,4.25,4,4.1875,4.6875,4.6875,5.625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,019,,,BRIDGES,CLIFFORD,31,21,1,3.5234375,1.56884765625,5.0947265625,0.943603515625,10-12,2.904296875,4.3330078125,5.1904296875,5.1904296875,4.1904296875,5.904296875,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,019,,,ZHANG,LIANG,31,23,1,3.47802734375,1.7802734375,4.3037109375,1.607666015625,4-6,3.39111328125,3.521484375,3.91259765625,4.73828125,3.869140625,5.869140625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,020,,,MIGLER,JOSEPH,33,24,1,3.875,1.453857421875,5.75,0.531494140625,10-12,3.41650390625,5.2080078125,5.4580078125,5.375,5,5.9580078125,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,020,,,PARKER,KELI,33,27,1,4.2587890625,1.631103515625,5.62890625,0.741455078125,4-6,3.59228515625,5.1845703125,5.3701171875,5.2587890625,5,5.8515625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,1300,021,OL,,NITA,ALEXANDRU,30,9,1,3.66650390625,1.5,3.55517578125,1.58984375,13-15,4.5546875,3.22216796875,4.666015625,4.77734375,3.888671875,5.5546875,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,1300,021,OL,,LY,MEGAN,30,7,1,4.427734375,1.397216796875,4.7138671875,1.112548828125,13-15,4.28515625,4.7138671875,3.8330078125,4.8564453125,4.28515625,5.666015625,CALCULUS1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2001,001,,,KEARNES,KEITH,30,23,1,4.9560546875,1.06494140625,5.521484375,0.73046875,7-9,4.0869140625,4.9560546875,5.4775390625,4.912109375,4.912109375,5.9560546875,INTROTODISCRETEMATHEM,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2001,002,,,SZENDREI,AGNES,27,16,1,3.9375,1.33984375,4.3125,1.661865234375,7-9,3.5625,3.7998046875,4.5625,5.3125,4.3125,5.25,INTROTODISCRETEMATHEM,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2001,003,,,DOUGLASS,JAMES,28,12,1,4.3330078125,1.230712890625,4.416015625,1.37890625,7-9,4,4.25,4.7265625,4.8330078125,5,6,INTROTODISCRETEMATHEM,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20127,MATH,2300,001,,,SCHERER,CHARLES,31,21,1,4.1904296875,1.50390625,4.849609375,1.181884765625,10-12,3.904296875,4.3330078125,4.76171875,4.9521484375,4.3330078125,5.5712890625,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2300,001,,,STANTON,WILLIAM,31,20,1,4.3994140625,1.23095703125,4.849609375,1.2255859375,7-9,4.1494140625,4.5498046875,4.94921875,4.69921875,4.5,5.349609375,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2300,002,,,DAVISON,TRUBEE,32,23,1,4.912109375,0.94921875,5.8251953125,0.38751220703125,10-12,4.04296875,5.390625,5.4345703125,5.34765625,5.34765625,5.912109375,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2300,002,,,SELKER,KEVIN,32,19,1,4.4736328125,0.90478515625,4.4736328125,1.172119140625,7-9,3.63134765625,3.7890625,4.525390625,5.0517578125,5,5.630859375,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2300,003,,,GOROKHOVSKY,A,38,11,1,5,1,4.8173828125,1.07861328125,10-12,4,4.4541015625,5,4.908203125,5.2724609375,5.544921875,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2300,003,,,SELKER,KEVIN,38,16,1,3.8125,1.167236328125,3.875,0.9573974609375,7-9,4.1875,3.6875,4.5712890625,4.5,4.3330078125,5,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2300,004,,,GOROKHOVSKY,A,37,23,1,4.34765625,1.36865234375,4.6083984375,1.33935546875,7-9,4.2607421875,4.04296875,4.9560546875,4.9560546875,4.9560546875,5.9560546875,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2300,004,,,HAVASI,KRISZTIAN,37,24,1,4.25,1.1884765625,4.9580078125,1.1220703125,4-6,3.8330078125,4.291015625,4.6083984375,5,4.8330078125,5.875,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2300,005,,,MOORE,MATTHEW,32,17,1,4.8232421875,1.07421875,5.234375,0.6641845703125,7-9,4.529296875,4.8818359375,5.17578125,5.3525390625,5.2939453125,5.8232421875,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2300,005,,,HAVASI,KRISZTIAN,32,20,1,4.2998046875,1.031005859375,4.94921875,0.886962890625,7-9,4.2998046875,4.1572265625,4.630859375,5.0498046875,4.7998046875,5.7890625,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2300,006,,,ROSENBAUM,RYAN,32,22,1,5.4541015625,0.595703125,5.86328125,0.3511962890625,10-12,4.7265625,5.681640625,5.7265625,5.544921875,5.4541015625,5.908203125,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2300,006,,,HAVASI,KRISZTIAN,32,21,1,5.046875,0.973388671875,5.046875,0.739990234375,4-6,4.427734375,4.666015625,4.8564453125,5.1904296875,5.142578125,5.8564453125,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2300,880,,,STANGE,KATHERINE,15,11,1,4.0908203125,1.04443359375,4.544921875,1.03564453125,10-12,4.7265625,4.6357421875,5.181640625,5.4541015625,4.8173828125,5.908203125,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2300,880,,,SELKER,KEVIN,15,13,0.9229736328125,4.25,0.6214599609375,4.615234375,0.7679443359375,4-6,4.1533203125,4.1533203125,3.69189453125,5.23046875,4.615234375,5.7685546875,CALCULUS2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2380,001,,,GRIMES,MATTHEW,18,9,1,4.5546875,0.8818359375,5.2216796875,0.9718017578125,4-6,3.4443359375,4.77734375,5.3330078125,4.5546875,4.2216796875,5.77734375,MATHEMATICSFORTHEENVI,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2380,002,,,WALTER,MARTIN,21,15,1,4.599609375,1.241943359375,4.9326171875,1.22265625,4-6,3.2666015625,4.732421875,5.1328125,4.3994140625,4.4658203125,5.732421875,MATHEMATICSFORTHEENVI,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2400,001,,,RADULESCU,ANCA,27,18,1,4.888671875,1.1826171875,5,1.328369140625,13-15,4.3330078125,4.5546875,5.2216796875,5.166015625,5,5.8330078125,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20127,MATH,2400,001,,,MA,CHAO,27,12,1,4.5,0.797607421875,5.3330078125,0.6512451171875,10-12,4.5830078125,4.8330078125,5.0830078125,5.666015625,5.3330078125,6,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2400,002,,,RADULESCU,ANCA,27,21,1,4.5712890625,0.978271484375,5.5234375,0.6795654296875,13-15,4.2373046875,5.2373046875,5.380859375,5.76171875,5.3330078125,6,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20127,MATH,2400,002,,,MA,CHAO,27,20,1,4.19921875,0.951416015625,5.2998046875,0.92333984375,10-12,3.849609375,4.5498046875,5.0498046875,5.6494140625,5.099609375,5.8994140625,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2400,003,,,PFLAUM,MARKUS,27,12,1,4.25,1.422119140625,4.544921875,1.69482421875,10-12,4.666015625,4,4.3330078125,5.5,4.916015625,5.544921875,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2400,003,,,MA,CHAO,27,9,1,4.666015625,0.865966796875,5.4443359375,0.7264404296875,10-12,4.5546875,5.1103515625,5.2216796875,5.4443359375,5,5.77734375,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2400,004,,,CLELLAND,JEANNE,27,17,1,4.4697265625,0.9432373046875,5.4697265625,0.7998046875,10-12,4.2939453125,5.3525390625,5.4375,5.529296875,5.05859375,5.9404296875,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TTT,1
20127,MATH,2400,004,,,STANTON,WILLIAM,27,13,1,4.845703125,0.987060546875,5.1533203125,1.068115234375,10-12,4.23046875,5.5380859375,5.615234375,5.3076171875,5.23046875,6,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2400,005,,,MARTINEZ,MICHAEL,27,14,1,3.7138671875,1.48974609375,4.28515625,1.437255859375,10-12,3.78564453125,4,4.5712890625,5.5712890625,4.142578125,5.78515625,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2400,005,,,WAYNE,DAVID,27,10,1,3.5,1.43359375,3.7998046875,1.398193359375,10-12,4.099609375,3.2998046875,4.2998046875,5.599609375,4.69921875,5.7998046875,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2400,006,,,CHRIESTENSON,BRYCE,27,11,1,3.72705078125,0.7861328125,4.2724609375,1.190673828125,13-15,4,4.181640625,4.4541015625,5.6357421875,4.599609375,5.8173828125,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2400,006,,,WAYNE,DAVID,27,14,1,3.28564453125,1.204345703125,3.2138671875,1.311279296875,10-12,3.92822265625,2.5,4.0712890625,5.5,4.5712890625,5.142578125,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,2400,007,,,MOORHEAD,ANDREW,27,11,1,4.7265625,0.9044189453125,5.2724609375,0.7861328125,10-12,4.0908203125,4.6357421875,5.544921875,5.4541015625,4.7265625,5.6357421875,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20127,MATH,2400,007,,,WAYNE,DAVID,27,7,1,4.5712890625,1.272216796875,4.5712890625,1.51171875,7-9,4.28515625,4,4.8564453125,4.7138671875,4.142578125,5.5712890625,CALCULUS3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20127,MATH,3001,001,,,FOX,JEFFREY,24,0,,,,,,,,,,,,,ANALYSISI,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,3001,002,,,GRANT,DAVID,23,20,1,5.2998046875,0.732666015625,5.69921875,0.5711669921875,10-12,4.099609375,5.25,5.5498046875,5.44921875,5.5,5.94921875,ANALYSISI,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,3001,003,,,RUMANOV,IGOR,17,10,1,3.2998046875,1.159423828125,2.89990234375,1.3701171875,10-12,4.8994140625,2.69970703125,4.7998046875,5.2998046875,3.69970703125,5.7998046875,ANALYSISI,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20127,MATH,3120,001,OL,,GROVER,RYAN,28,13,1,3.9228515625,1.382080078125,4.166015625,1.850341796875,4-6,3.69189453125,4,5.845703125,3.9228515625,4,5.845703125,FUNCTIONSANDMODELING,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20127,MATH,3130,002,,,VIRK,RAHBAR,30,21,1,4.80859375,0.980712890625,5,0.8944091796875,7-9,3.7138671875,5,4.6181640625,5.3330078125,5.0947265625,5.427734375,INTROTOLINEARALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20127,MATH,3130,003,,,SPINA,ALEJANDRO,42,16,1,4.5,1.09521484375,4.625,1.1474609375,7-9,3.75,4.5,5.3125,5.375,5.3125,5.75,INTROTOLINEARALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20127,MATH,3130,004,OL,,MONK,JAMES,40,19,1,3.4208984375,1.304443359375,3.05224609375,1.470947265625,7-9,4.1044921875,2.3681640625,4.3154296875,4.578125,4.1044921875,5.841796875,INTROTOLINEARALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,3140,001,,,GREEN,RICHARDM,22,17,1,4.9404296875,0.7474365234375,5.3525390625,0.7017822265625,7-9,4.234375,4.8232421875,5.529296875,5.1171875,5.2939453125,5.9404296875,ABSTRACTALGEBRA1,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,3140,002,OL,,WISE,JONATHAN,20,11,1,4.36328125,1.629150390625,4.8173828125,1.60107421875,10-12,4.36328125,4.6357421875,4.7265625,5.2724609375,4.908203125,5.908203125,ABSTRACTALGEBRA1,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,3170,001,,,THIEM,NATHANIEL,17,14,1,5,1.4140625,5,1.56884765625,7-9,3.85693359375,5,5.142578125,5.427734375,4.927734375,5.5380859375,COMBINATORICS1,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,3510,001,,,WAKEFIELD,NATHAN,21,18,1,4.8330078125,0.857421875,5.5546875,0.7838134765625,4-6,3.72216796875,5.27734375,5.7216796875,4.888671875,5.166015625,6,INTROTOPROBANDSTATS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20127,MATH,3850,001,,,PRESTON,STEPHEN,7,7,1,5.142578125,0.6900634765625,5,0.81640625,4-6,4.28515625,4.7138671875,4.8564453125,3.7138671875,4.7138671875,6,SEMGUIDEDMATHINSTRUCT,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4000,001,OL,,MONK,JAMES,11,6,1,4.666015625,1.2109375,4.5,1.516357421875,7-9,4.8330078125,4,5.5,5.3330078125,4.3330078125,5.8330078125,FOUNDATIONSOFMATHEMATI,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4230,001,,,CLELLAND,JEANNE,21,18,1,5.7216796875,0.46087646484375,5.9443359375,0.23568725585938,7-9,5,5.8330078125,5.7216796875,5.6103515625,5.77734375,6,GEOMETRY/CURVES/SURFACES,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4430,001,OL,,GUSTAFSON,KARL,25,9,1,4.1103515625,0.7816162109375,3.66650390625,1.5810546875,4-6,4.2216796875,3.888671875,3.77734375,4.3330078125,4.4443359375,5.1103515625,ORDINARYDIFFEQUATIONS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4430,002,,,JESUDASON,JUDITH,26,20,1,4.69921875,1.454345703125,5.099609375,1.333740234375,7-9,4.3994140625,4.849609375,5.5498046875,4.94921875,5,5.94921875,ORDINARYDIFFEQUATIONS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4430,003,,,ELLIS,HOMER,21,12,1,4.8330078125,0.8348388671875,4.916015625,0.99609375,10-12,4.916015625,4.75,4.916015625,5.25,5.25,5.75,ORDINARYDIFFEQUATIONS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4450,001,,,ELLIOTT,PETER,8,7,1,5.28515625,1.112548828125,5.5712890625,0.7867431640625,4-6,4,5.5712890625,4.666015625,4.5712890625,5.142578125,6,INTRO:COMPLEXVARIABLE,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4470,001,OL,,GUSTAFSON,KARL,22,8,1,2,1.4140625,2,1.4140625,4-6,5,2.125,2.875,4.5,1.875,4.125,PARTIALDIFFEQUATIONS1,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4510,001,OL,,KUZNETSOV,SERGEI,26,10,1,4.5,1.509033203125,4.5,1.7158203125,7-9,4.099609375,4,4.599609375,4.599609375,4.3994140625,5.5,INTRO-PROBABILITYTHEORY,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4510,002,,,ENGLANDER,JANOS,25,20,1,4.5498046875,0.9986572265625,4.7998046875,1.32177734375,4-6,4.25,4.099609375,4.8994140625,4.349609375,4.5,5.599609375,INTRO-PROBABILITYTHEORY,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,4820,001,,,ELLIOTT,PETER,28,24,1,5.0830078125,1.248046875,5.3330078125,1.129150390625,4-6,4.5,5.125,4.625,3.79150390625,4.5,5.875,HISTORYOFMATHEMATICAL,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20127,MATH,6110,001,,,STANGE,KATHERINE,12,12,1,4.25,1.712158203125,4.5830078125,1.37890625,10-12,5.0830078125,4.3330078125,5.5,5.666015625,4.416015625,6,INTROTONUMBERTHEORY,,,,,,,,,,,,,,,,BD,AS,NS,GR,MATH,TTT,1
20127,MATH,6130,001,,,THIEM,NATHANIEL,25,21,1,5.5234375,0.6015625,5.8564453125,0.3585205078125,13-15,4.8564453125,5.5234375,5.2373046875,5.5234375,5.427734375,6,ALGEBRA1,,,,,,,,,,,,,,,,BD,AS,NS,GR,MATH,TTT,1
20127,MATH,6150,001,,,CASALAINA-MARTIN,SE,17,9,1,5.2216796875,0.6666259765625,5.666015625,0.5,10-12,4.3330078125,5.4443359375,5.5546875,5.5546875,5.5546875,6,COMMUTATIVEALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,GR,MATH,TTT,1
20127,MATH,6210,001,OL,,WISE,JONATHAN,16,14,1,3.85693359375,1.099365234375,4.3564453125,1.215576171875,13-15,5.28515625,4.5,4.28515625,5.642578125,4.142578125,5.927734375,INTRODUCTIONTOTOPOLOGY,,,,,,,,,,,,,,,,BD,AS,NS,GR,MATH,TTT,1
20127,MATH,6280,001,,,PFLAUM,MARKUS,12,6,1,6,0,6,0,7-9,5.8330078125,6,6,5.166015625,5.5,6,ADVALGEBRAICTOPOLOGY,,,,,,,,,,,,,,,,BD,AS,NS,GR,MATH,TTT,1
20127,MATH,6310,001,,,ENGLANDER,JANOS,24,15,1,3.3330078125,1.175048828125,3.599609375,1.18310546875,4-6,4.666015625,3.13330078125,3.93310546875,4.1328125,3.19970703125,5.7998046875,INTROTOREALANALYSIS1,,,,,,,,,,,,,,,,BD,AS,NS,GR,MATH,TTT,1
20127,MATH,6350,001,OL,,FOX,JEFFREY,5,2,1,6,0,6,0,4-6,6,6,6,4.5,6,6,FUNCTCOMPLEXVARIABLE1,,,,,,,,,,,,,,,,BD,AS,NS,GR,MATH,TTT,1
